filename,N,R,REC,D_L,DET,H_L,V_L,LAM,CORM
P07_IMG015_01001_rqa_data.npz,38,89,12.660028449502134,51,57.30337078651685,49,45,52.80898876404494,33.70786516853933
P46_IMG046_00100_rqa_data.npz,31,100,21.50537634408602,86,86.0,76,74,75.0,40.5
P45_IMG072_00100_rqa_data.npz,34,19,3.3868092691622103,4,21.05263157894737,6,6,31.57894736842105,21.05263157894737
P24_IMG109_10011_rqa_data.npz,23,13,5.138339920948616,2,15.384615384615385,0,0,0.0,38.11188811188811
P18_IMG083_00100_rqa_data.npz,14,4,4.395604395604396,0,0.0,2,0,25.0,19.23076923076923
P40_IMG069_00100_rqa_data.npz,21,28,13.333333333333334,17,60.714285714285715,19,21,71.42857142857143,27.678571428571427
P39_IMG143_00001_rqa_data.npz,56,47,3.051948051948052,19,40.42553191489362,8,12,21.27659574468085,23.829787234042552
P14_IMG024_01000_rqa_data.npz,22,11,4.761904761904762,0,0.0,4,4,36.36363636363637,25.10822510822511
P39_IMG125_10001_rqa_data.npz,58,103,6.231094978826376,39,37.86407766990291,35,21,27.184466019417474,21.274058933742122
P45_IMG017_01001_rqa_data.npz,18,6,3.9215686274509802,0,0.0,2,0,16.666666666666668,34.31372549019608
P04_IMG044_00100_rqa_data.npz,12,12,18.181818181818183,2,16.666666666666668,6,6,50.0,47.72727272727273
P07_IMG070_00100_rqa_data.npz,33,58,10.984848484848484,16,27.586206896551722,27,32,50.86206896551724,36.314655172413794
P48_IMG079_00100_rqa_data.npz,30,40,9.195402298850574,13,32.5,25,20,56.25,22.586206896551722
P26_IMG005_10100_rqa_data.npz,34,60,10.695187165775401,12,20.0,20,27,39.166666666666664,40.707070707070706
P13_IMG112_10001_rqa_data.npz,19,25,14.619883040935672,11,44.0,20,15,70.0,21.77777777777778
P25_IMG057_00100_rqa_data.npz,15,11,10.476190476190476,2,18.181818181818183,6,2,36.36363636363637,30.51948051948052
P39_IMG038_00100_rqa_data.npz,37,80,12.012012012012011,24,30.0,16,36,32.5,36.388888888888886
P26_IMG063_00100_rqa_data.npz,46,51,4.927536231884058,10,19.607843137254903,15,19,33.333333333333336,33.4640522875817
P31_IMG133_00101_rqa_data.npz,28,10,2.6455026455026456,0,0.0,0,2,10.0,28.88888888888889
P39_IMG101_00110_rqa_data.npz,37,35,5.255255255255255,9,25.714285714285715,12,10,31.428571428571427,43.333333333333336
P28_IMG121_10101_rqa_data.npz,27,33,9.401709401709402,15,45.45454545454545,15,18,50.0,15.85081585081585
P33_IMG018_01000_rqa_data.npz,17,7,5.147058823529412,2,28.571428571428573,0,0,0.0,46.42857142857143
P31_IMG080_00100_rqa_data.npz,19,9,5.2631578947368425,3,33.333333333333336,0,4,22.22222222222222,49.382716049382715
P22_IMG093_00110_rqa_data.npz,37,56,8.408408408408409,22,39.285714285714285,32,30,55.357142857142854,25.64484126984127
P33_IMG122_10111_rqa_data.npz,21,8,3.8095238095238093,2,25.0,0,2,12.5,24.375
P23_IMG078_00100_rqa_data.npz,23,18,7.1146245059288535,5,27.77777777777778,4,4,22.22222222222222,43.43434343434343
P30_IMG116_10111_rqa_data.npz,26,18,5.538461538461538,10,55.55555555555556,8,9,47.22222222222222,11.777777777777779
P12_IMG151_10011_rqa_data.npz,61,58,3.169398907103825,20,34.48275862068966,20,12,27.586206896551722,14.454022988505747
P25_IMG034_00100_rqa_data.npz,29,36,8.866995073891626,8,22.22222222222222,18,13,43.05555555555556,28.273809523809526
P33_IMG094_00110_rqa_data.npz,18,17,11.11111111111111,4,23.529411764705884,4,8,35.294117647058826,29.757785467128027
P21_IMG130_01001_rqa_data.npz,57,87,5.451127819548872,38,43.67816091954023,41,39,45.97701149425287,31.17816091954023
P02_IMG115_10001_rqa_data.npz,30,32,7.35632183908046,14,43.75,6,0,9.375,35.991379310344826
P37_IMG002_10100_rqa_data.npz,26,47,14.461538461538462,19,40.42553191489362,23,21,46.808510638297875,38.12765957446808
P30_IMG082_00101_rqa_data.npz,26,21,6.461538461538462,4,19.047619047619047,2,8,23.80952380952381,43.80952380952381
P24_IMG030_01000_rqa_data.npz,7,3,14.285714285714286,0,0.0,2,0,33.333333333333336,44.44444444444444
P11_IMG106_10011_rqa_data.npz,28,13,3.439153439153439,2,15.384615384615385,2,0,7.6923076923076925,19.943019943019944
P37_IMG064_00100_rqa_data.npz,19,42,24.56140350877193,26,61.904761904761905,34,32,78.57142857142857,26.19047619047619
P34_IMG050_00100_rqa_data.npz,50,104,8.489795918367347,40,38.46153846153846,56,41,46.63461538461539,31.29905808477237
P05_IMG023_01000_rqa_data.npz,32,22,4.435483870967742,9,40.90909090909091,13,14,61.36363636363637,28.299120234604107
P28_IMG144_00001_rqa_data.npz,57,43,2.694235588972431,26,60.46511627906977,0,6,6.976744186046512,10.42358803986711
P16_IMG077_00100_rqa_data.npz,21,34,16.19047619047619,9,26.470588235294116,18,10,41.1764705882353,28.823529411764707
P15_IMG043_00100_rqa_data.npz,35,32,5.378151260504202,16,50.0,20,14,53.125,25.643382352941178
P49_IMG124_10111_rqa_data.npz,41,33,4.024390243902439,8,24.242424242424242,4,2,9.090909090909092,39.696969696969695
P11_IMG100_00111_rqa_data.npz,32,66,13.306451612903226,46,69.6969696969697,38,35,55.303030303030305,23.70478983382209
P12_IMG134_00111_rqa_data.npz,28,8,2.1164021164021163,2,25.0,0,0,0.0,12.037037037037036
P07_IMG099_00111_rqa_data.npz,29,21,5.172413793103448,2,9.523809523809524,8,8,38.095238095238095,32.31292517006803
P18_IMG048_00100_rqa_data.npz,30,29,6.666666666666667,8,27.586206896551722,14,16,51.724137931034484,38.049940546967896
P39_IMG146_10001_rqa_data.npz,66,16,0.745920745920746,4,25.0,4,5,28.125,4.038461538461538
P16_IMG012_01001_rqa_data.npz,42,18,2.0905923344947737,6,33.333333333333336,2,4,16.666666666666668,30.62330623306233
P26_IMG006_10000_rqa_data.npz,38,27,3.840682788051209,6,22.22222222222222,10,15,46.2962962962963,17.51751751751752
P08_IMG028_01000_rqa_data.npz,24,9,3.260869565217391,2,22.22222222222222,0,2,11.11111111111111,25.120772946859905
P47_IMG021_01000_rqa_data.npz,18,20,13.071895424836601,4,20.0,2,6,20.0,40.294117647058826
P10_IMG058_00100_rqa_data.npz,18,12,7.8431372549019605,5,41.666666666666664,5,2,29.166666666666668,30.392156862745097
P26_IMG008_10100_rqa_data.npz,38,44,6.2588904694167855,11,25.0,14,6,22.727272727272727,38.697788697788695
P26_IMG113_10101_rqa_data.npz,49,50,4.2517006802721085,4,8.0,8,2,10.0,24.25
P39_IMG035_00100_rqa_data.npz,33,99,18.75,53,53.535353535353536,14,26,20.2020202020202,33.428030303030305
P30_IMG021_01000_rqa_data.npz,32,25,5.040322580645161,6,24.0,8,6,28.0,34.96774193548387
P28_IMG051_00100_rqa_data.npz,22,63,27.272727272727273,35,55.55555555555556,8,27,27.77777777777778,35.90325018896448
P25_IMG105_10110_rqa_data.npz,36,21,3.3333333333333335,4,19.047619047619047,4,4,19.047619047619047,20.68027210884354
P23_IMG075_00100_rqa_data.npz,18,11,7.189542483660131,2,18.181818181818183,3,3,27.272727272727273,47.593582887700535
P20_IMG041_00100_rqa_data.npz,28,30,7.936507936507937,3,10.0,9,12,35.0,29.753086419753085
P24_IMG102_00111_rqa_data.npz,10,13,28.88888888888889,4,30.76923076923077,5,9,53.84615384615385,38.46153846153846
P27_IMG136_00111_rqa_data.npz,44,38,4.016913319238901,13,34.21052631578947,8,2,13.157894736842104,35.92411260709914
P38_IMG031_01000_rqa_data.npz,41,113,13.78048780487805,49,43.36283185840708,60,62,53.982300884955755,32.256637168141594
P06_IMG145_00011_rqa_data.npz,64,40,1.9841269841269842,13,32.5,9,8,21.25,7.896825396825397
P11_IMG032_01000_rqa_data.npz,17,1,0.7352941176470589,0,0.0,0,0,0.0,62.5
P48_IMG011_01001_rqa_data.npz,26,20,6.153846153846154,10,50.0,6,8,35.0,15.2
P09_IMG042_00100_rqa_data.npz,17,15,11.029411764705882,8,53.333333333333336,12,8,66.66666666666667,18.75
P44_IMG094_00110_rqa_data.npz,20,38,20.0,16,42.10526315789474,29,20,64.47368421052632,35.3185595567867
P02_IMG066_00100_rqa_data.npz,24,29,10.507246376811594,11,37.93103448275862,14,19,56.89655172413793,29.535232383808097
P01_IMG052_00100_rqa_data.npz,18,24,15.686274509803921,11,45.833333333333336,12,15,56.25,28.431372549019606
P11_IMG129_01001_rqa_data.npz,16,3,2.5,0,0.0,0,0,0.0,48.888888888888886
P19_IMG022_01000_rqa_data.npz,18,2,1.3071895424836601,0,0.0,0,0,0.0,8.823529411764707
P10_IMG036_00100_rqa_data.npz,20,14,7.368421052631579,2,14.285714285714286,5,2,25.0,38.721804511278194
P13_IMG088_00111_rqa_data.npz,35,20,3.361344537815126,4,20.0,6,2,20.0,24.264705882352942
P06_IMG096_00110_rqa_data.npz,27,21,5.982905982905983,6,28.571428571428573,7,9,38.095238095238095,24.358974358974358
P40_IMG064_00100_rqa_data.npz,12,19,28.78787878787879,11,57.89473684210526,13,9,57.89473684210526,37.32057416267943
P43_IMG050_00100_rqa_data.npz,46,37,3.57487922705314,5,13.513513513513514,11,15,35.13513513513514,40.12012012012012
P14_IMG029_01000_rqa_data.npz,22,12,5.194805194805195,2,16.666666666666668,2,2,16.666666666666668,36.111111111111114
P15_IMG085_00100_rqa_data.npz,38,78,11.095305832147938,34,43.58974358974359,54,40,60.256410256410255,26.992376992376993
P47_IMG082_00101_rqa_data.npz,26,21,6.461538461538462,10,47.61904761904762,7,4,26.19047619047619,19.238095238095237
P25_IMG147_10001_rqa_data.npz,23,9,3.5573122529644268,2,22.22222222222222,2,0,11.11111111111111,34.343434343434346
P40_IMG002_10100_rqa_data.npz,19,28,16.374269005847953,8,28.571428571428573,8,4,21.428571428571427,35.51587301587302
P04_IMG049_00100_rqa_data.npz,31,14,3.010752688172043,6,42.857142857142854,4,6,35.714285714285715,19.761904761904763
P17_IMG091_00110_rqa_data.npz,34,96,17.112299465240643,36,37.5,49,58,55.729166666666664,34.91161616161616
P46_IMG133_00101_rqa_data.npz,35,12,2.0168067226890756,2,16.666666666666668,0,0,0.0,26.715686274509803
P12_IMG139_00111_rqa_data.npz,45,111,11.212121212121213,75,67.56756756756756,70,71,63.513513513513516,16.03194103194103
P23_IMG010_10000_rqa_data.npz,23,19,7.509881422924901,4,21.05263157894737,8,8,42.10526315789474,48.56459330143541
P18_IMG045_00100_rqa_data.npz,35,60,10.084033613445378,22,36.666666666666664,43,36,65.83333333333333,31.176470588235293
P44_IMG122_10111_rqa_data.npz,34,29,5.16934046345811,8,27.586206896551722,5,12,29.310344827586206,24.555903866248695
P47_IMG116_10111_rqa_data.npz,52,111,8.371040723981901,50,45.04504504504504,46,64,49.549549549549546,21.815933580639463
P14_IMG087_00101_rqa_data.npz,21,34,16.19047619047619,18,52.94117647058823,24,19,63.23529411764706,43.6764705882353
P26_IMG110_10001_rqa_data.npz,23,10,3.952569169960474,0,0.0,2,0,10.0,25.0
P44_IMG018_01000_rqa_data.npz,16,3,2.5,0,0.0,0,0,0.0,68.88888888888889
P46_IMG080_00100_rqa_data.npz,15,21,20.0,6,28.571428571428573,8,2,23.80952380952381,37.074829931972786
P08_IMG025_01000_rqa_data.npz,16,12,10.0,6,50.0,6,7,54.166666666666664,33.333333333333336
P49_IMG076_00101_rqa_data.npz,20,38,20.0,12,31.57894736842105,26,12,50.0,38.50415512465374
P10_IMG055_00100_rqa_data.npz,22,12,5.194805194805195,3,25.0,4,4,33.333333333333336,25.793650793650794
P13_IMG061_00100_rqa_data.npz,20,16,8.421052631578947,2,12.5,6,2,25.0,30.263157894736842
P25_IMG142_00001_rqa_data.npz,16,0,0.0,0,0.0,0,0,0.0,0.0
P25_IMG039_00100_rqa_data.npz,16,8,6.666666666666667,2,25.0,0,0,0.0,27.5
P39_IMG056_00100_rqa_data.npz,40,37,4.743589743589744,8,21.62162162162162,4,4,10.81081081081081,26.68052668052668
P21_IMG026_01000_rqa_data.npz,37,26,3.903903903903904,8,30.76923076923077,15,8,44.23076923076923,21.26068376068376
P36_IMG131_00111_rqa_data.npz,28,19,5.026455026455026,8,42.10526315789474,4,7,28.94736842105263,30.214424951267056
P10_IMG148_10001_rqa_data.npz,36,9,1.4285714285714286,0,0.0,0,0,0.0,14.603174603174603
P31_IMG046_00100_rqa_data.npz,18,27,17.647058823529413,4,14.814814814814815,12,13,46.2962962962963,39.43355119825708
P32_IMG072_00100_rqa_data.npz,34,54,9.62566844919786,26,48.148148148148145,21,32,49.074074074074076,27.216610549943884
P06_IMG126_00011_rqa_data.npz,53,71,5.152394775036284,34,47.88732394366197,35,20,38.732394366197184,20.612134344528712
P32_IMG017_01001_rqa_data.npz,50,87,7.1020408163265305,44,50.57471264367816,19,26,25.862068965517242,40.79286887168661
P02_IMG118_10001_rqa_data.npz,41,19,2.317073170731707,2,10.526315789473685,4,0,10.526315789473685,14.868421052631579
P37_IMG069_00100_rqa_data.npz,15,17,16.19047619047619,4,23.529411764705884,6,4,29.41176470588235,31.092436974789916
P24_IMG107_10111_rqa_data.npz,22,6,2.5974025974025974,0,0.0,0,0,0.0,40.476190476190474
P02_IMG003_10000_rqa_data.npz,17,26,19.11764705882353,6,23.076923076923077,9,8,32.69230769230769,31.490384615384617
P49_IMG083_00100_rqa_data.npz,21,15,7.142857142857143,2,13.333333333333334,6,4,33.333333333333336,47.0
P07_IMG026_01000_rqa_data.npz,42,34,3.948896631823461,11,32.35294117647059,14,14,41.1764705882353,27.83357245337159
P03_IMG039_00100_rqa_data.npz,21,7,3.3333333333333335,2,28.571428571428573,0,0,0.0,48.57142857142857
P14_IMG072_00100_rqa_data.npz,20,26,13.68421052631579,14,53.84615384615385,17,13,57.69230769230769,23.68421052631579
P17_IMG046_00100_rqa_data.npz,21,18,8.571428571428571,2,11.11111111111111,6,6,33.333333333333336,44.72222222222222
P36_IMG148_10001_rqa_data.npz,45,18,1.8181818181818181,3,16.666666666666668,4,0,11.11111111111111,27.146464646464647
P10_IMG131_00111_rqa_data.npz,23,12,4.743083003952569,4,33.333333333333336,2,0,8.333333333333334,31.060606060606062
P28_IMG150_10011_rqa_data.npz,57,43,2.694235588972431,14,32.55813953488372,6,6,13.953488372093023,29.40199335548173
P09_IMG123_10111_rqa_data.npz,34,44,7.8431372549019605,10,22.727272727272727,18,20,43.18181818181818,33.88429752066116
P19_IMG079_00100_rqa_data.npz,22,20,8.658008658008658,7,35.0,11,8,47.5,32.142857142857146
P24_IMG118_10001_rqa_data.npz,43,22,2.4363233665559245,9,40.90909090909091,2,4,13.636363636363637,14.393939393939394
P14_IMG017_01001_rqa_data.npz,50,85,6.938775510204081,41,48.23529411764706,20,29,28.823529411764707,34.76590636254502
P20_IMG126_00011_rqa_data.npz,48,39,3.4574468085106385,17,43.58974358974359,4,6,12.820512820512821,18.16693944353519
P09_IMG019_01000_rqa_data.npz,29,6,1.477832512315271,0,0.0,0,2,16.666666666666668,22.023809523809526
P24_IMG003_10000_rqa_data.npz,15,17,16.19047619047619,7,41.1764705882353,9,6,44.11764705882353,37.39495798319328
P45_IMG024_01000_rqa_data.npz,22,3,1.2987012987012987,2,66.66666666666667,0,0,0.0,50.79365079365079
P02_IMG107_10111_rqa_data.npz,30,20,4.597701149425287,9,45.0,6,4,25.0,37.06896551724138
P11_IMG069_00100_rqa_data.npz,17,6,4.411764705882353,0,0.0,0,0,0.0,47.916666666666664
P31_IMG091_00110_rqa_data.npz,15,10,9.523809523809524,4,40.0,2,5,35.0,39.285714285714285
P05_IMG010_10000_rqa_data.npz,47,56,5.180388529139686,30,53.57142857142857,42,35,68.75,28.454968944099377
P42_IMG112_10001_rqa_data.npz,29,24,5.911330049261084,6,25.0,4,8,25.0,31.25
P34_IMG139_00111_rqa_data.npz,37,84,12.612612612612613,39,46.42857142857143,44,60,61.904761904761905,36.507936507936506
P32_IMG087_00101_rqa_data.npz,19,20,11.695906432748538,2,10.0,11,5,40.0,31.944444444444443
P43_IMG151_10011_rqa_data.npz,58,55,3.327283726557774,15,27.272727272727273,8,20,25.454545454545453,15.43859649122807
P03_IMG142_00001_rqa_data.npz,21,7,3.3333333333333335,0,0.0,2,0,14.285714285714286,40.714285714285715
P35_IMG061_00100_rqa_data.npz,18,14,9.15032679738562,4,28.571428571428573,0,0,0.0,49.57983193277311
P36_IMG055_00100_rqa_data.npz,27,12,3.4188034188034186,3,25.0,2,3,20.833333333333332,29.487179487179485
P26_IMG033_00101_rqa_data.npz,51,47,3.6862745098039214,11,23.404255319148938,14,8,23.404255319148938,14.425531914893616
P37_IMG032_01000_rqa_data.npz,19,7,4.093567251461988,0,0.0,3,2,35.714285714285715,20.634920634920636
P37_IMG129_01001_rqa_data.npz,18,9,5.882352941176471,2,22.22222222222222,0,0,0.0,37.254901960784316
P27_IMG052_00100_rqa_data.npz,15,16,15.238095238095237,0,0.0,7,3,31.25,33.92857142857143
P24_IMG066_00100_rqa_data.npz,19,11,6.432748538011696,2,18.181818181818183,2,2,18.181818181818183,33.333333333333336
P33_IMG085_00100_rqa_data.npz,19,20,11.695906432748538,2,10.0,4,12,40.0,34.72222222222222
P32_IMG029_01000_rqa_data.npz,23,11,4.3478260869565215,4,36.36363636363637,2,4,27.272727272727273,26.03305785123967
P20_IMG096_00110_rqa_data.npz,24,31,11.231884057971014,6,19.35483870967742,6,14,32.25806451612903,39.55119214586255
P35_IMG088_00111_rqa_data.npz,46,39,3.7681159420289854,18,46.15384615384615,2,7,11.538461538461538,33.162393162393165
P36_IMG036_00100_rqa_data.npz,18,10,6.5359477124183005,0,0.0,2,0,10.0,42.35294117647059
P40_IMG106_10011_rqa_data.npz,45,30,3.0303030303030303,5,16.666666666666668,2,0,3.3333333333333335,36.06060606060606
P22_IMG049_00100_rqa_data.npz,28,13,3.439153439153439,2,15.384615384615385,5,2,26.923076923076923,32.763532763532766
P03_IMG147_10001_rqa_data.npz,28,17,4.497354497354498,5,29.41176470588235,7,6,38.23529411764706,18.51851851851852
P43_IMG134_00111_rqa_data.npz,47,78,7.215541165587419,32,41.02564102564103,28,39,42.94871794871795,31.68896321070234
P40_IMG100_00111_rqa_data.npz,25,12,4.0,2,16.666666666666668,4,4,33.333333333333336,50.69444444444444
P44_IMG043_00100_rqa_data.npz,21,11,5.238095238095238,4,36.36363636363637,5,2,31.818181818181817,27.727272727272727
P47_IMG077_00100_rqa_data.npz,20,43,22.63157894736842,15,34.883720930232556,21,27,55.81395348837209,33.17013463892289
P18_IMG124_10111_rqa_data.npz,35,18,3.0252100840336134,4,22.22222222222222,6,4,27.77777777777778,15.522875816993464
P09_IMG095_00110_rqa_data.npz,28,34,8.994708994708995,2,5.882352941176471,18,6,35.294117647058826,38.23529411764706
P41_IMG058_00100_rqa_data.npz,36,26,4.126984126984127,10,38.46153846153846,9,10,36.53846153846154,38.02197802197802
P16_IMG021_01000_rqa_data.npz,35,44,7.394957983193278,14,31.818181818181817,10,16,29.545454545454547,29.077540106951872
P20_IMG145_00011_rqa_data.npz,68,54,2.370500438981563,25,46.2962962962963,10,12,20.37037037037037,11.24930901050304
P01_IMG136_00111_rqa_data.npz,25,9,3.0,0,0.0,2,0,11.11111111111111,29.166666666666668
P38_IMG114_10001_rqa_data.npz,46,41,3.9613526570048307,15,36.58536585365854,13,15,34.146341463414636,38.15718157181572
P47_IMG012_01001_rqa_data.npz,62,80,4.230565838180857,41,51.25,10,18,17.5,32.377049180327866
P02_IMG102_00111_rqa_data.npz,21,27,12.857142857142858,7,25.925925925925927,10,10,37.03703703703704,36.851851851851855
P06_IMG041_00100_rqa_data.npz,34,40,7.1301247771836005,17,42.5,10,12,27.5,39.77272727272727
P05_IMG075_00100_rqa_data.npz,29,8,1.9704433497536946,2,25.0,2,2,25.0,16.071428571428573
P03_IMG105_10110_rqa_data.npz,27,15,4.273504273504273,2,13.333333333333334,0,2,6.666666666666667,37.69230769230769
P49_IMG048_00100_rqa_data.npz,21,12,5.714285714285714,2,16.666666666666668,2,6,33.333333333333336,38.75
P38_IMG067_00100_rqa_data.npz,31,99,21.29032258064516,47,47.474747474747474,71,50,61.111111111111114,30.94276094276094
P23_IMG023_01000_rqa_data.npz,23,35,13.83399209486166,6,17.142857142857142,16,8,34.285714285714285,43.896103896103895
P34_IMG134_00111_rqa_data.npz,57,85,5.325814536340852,32,37.64705882352941,41,44,50.0,25.42016806722689
P38_IMG001_10100_rqa_data.npz,35,42,7.0588235294117645,12,28.571428571428573,18,14,38.095238095238095,27.801120448179272
P37_IMG100_00111_rqa_data.npz,26,22,6.769230769230769,8,36.36363636363637,9,8,38.63636363636363,40.54545454545455
P33_IMG043_00100_rqa_data.npz,18,15,9.803921568627452,2,13.333333333333334,2,2,13.333333333333334,39.21568627450981
P30_IMG077_00100_rqa_data.npz,17,11,8.088235294117647,0,0.0,2,4,27.272727272727273,33.52272727272727
P30_IMG012_01001_rqa_data.npz,47,26,2.4051803885291396,8,30.76923076923077,4,2,11.538461538461538,16.387959866220736
P21_IMG099_00111_rqa_data.npz,50,115,9.387755102040817,39,33.91304347826087,74,54,55.65217391304348,31.126885536823426
P36_IMG058_00100_rqa_data.npz,21,13,6.190476190476191,0,0.0,0,6,23.076923076923077,38.84615384615385
P40_IMG129_01001_rqa_data.npz,35,28,4.705882352941177,8,28.571428571428573,4,4,14.285714285714286,39.91596638655462
P48_IMG022_01000_rqa_data.npz,18,3,1.9607843137254901,0,0.0,0,0,0.0,31.372549019607842
P15_IMG094_00110_rqa_data.npz,33,40,7.575757575757576,19,47.5,19,22,51.25,17.734375
P03_IMG034_00100_rqa_data.npz,20,18,9.473684210526315,6,33.333333333333336,8,2,27.77777777777778,34.50292397660819
P40_IMG032_01000_rqa_data.npz,29,12,2.955665024630542,4,33.333333333333336,2,4,25.0,25.0
P07_IMG130_01001_rqa_data.npz,34,28,4.991087344028521,14,50.0,18,16,60.714285714285715,7.251082251082251
P19_IMG011_01001_rqa_data.npz,22,13,5.627705627705628,5,38.46153846153846,9,5,53.84615384615385,26.73992673992674
P37_IMG106_10011_rqa_data.npz,20,4,2.1052631578947367,0,0.0,0,0,0.0,25.0
P02_IMG030_01000_rqa_data.npz,36,32,5.079365079365079,0,0.0,0,0,0.0,39.464285714285715
